Shawnee Big Book Group|Location is: Shawnee|2|20:00:00|21:00:00|111 N Kickapoo St, Shawnee, OK 74801
SHOW ME GROUP 2|Location is: SHOW ME GROUP|6|12:00:00|13:00:00|1622 W UNIVERSITY DRIVE #104, DENTON, OK 
SHOW ME GROUP 2|Location is: SHOW ME GROUP|7|12:00:00|13:00:00|1622 W UNIVERSITY DRIVE #104, DENTON, OK 
SHOW ME GROUP 3|Location is: SHOW ME GROUP|2|18:00:00|19:00:00|1622 W UNIVERSITY DRIVE #104, DENTON, OK 
SHOW ME GROUP 3|Location is: SHOW ME GROUP|3|18:00:00|19:00:00|1622 W UNIVERSITY DRIVE #104, DENTON, OK 
SHOW ME GROUP 3|Location is: SHOW ME GROUP|4|18:00:00|19:00:00|1622 W UNIVERSITY DRIVE #104, DENTON, OK 
SHOW ME GROUP 3|Location is: SHOW ME GROUP|5|18:00:00|19:00:00|1622 W UNIVERSITY DRIVE #104, DENTON, OK 
SHOW ME GROUP 3|Location is: SHOW ME GROUP|7|18:00:00|19:00:00|1622 W UNIVERSITY DRIVE #104, DENTON, OK 
SHOW ME GROUP 4|Location is: SHOW ME GROUP|1|20:00:00|21:00:00|1622 W UNIVERSITY DRIVE #104, DENTON, OK 
SHOW ME GROUP 4|Location is: SHOW ME GROUP|2|20:00:00|21:00:00|1622 W UNIVERSITY DRIVE #104, DENTON, OK 
SHOW ME GROUP 4|Location is: SHOW ME GROUP|4|20:00:00|21:00:00|1622 W UNIVERSITY DRIVE #104, DENTON, OK 
SHOW ME GROUP 4|Location is: SHOW ME GROUP|5|20:00:00|21:00:00|1622 W UNIVERSITY DRIVE #104, DENTON, OK 
SHOW ME GROUP 4|Location is: SHOW ME GROUP|6|20:00:00|21:00:00|1622 W UNIVERSITY DRIVE #104, DENTON, OK 
SHOW ME GROUP 4|Location is: SHOW ME GROUP|7|20:00:00|21:00:00|1622 W UNIVERSITY DRIVE #104, DENTON, OK 
SHOW ME GROUP 5|Location is: SHOW ME GROUP|3|22:00:00|23:00:00|1622 W UNIVERSITY DRIVE #104, DENTON, OK 
SHOW ME GROUP 5|Location is: SHOW ME GROUP|5|22:00:00|23:00:00|1622 W UNIVERSITY DRIVE #104, DENTON, OK 
SHOW ME GROUP 5|Location is: SHOW ME GROUP|6|22:00:00|23:00:00|1622 W UNIVERSITY DRIVE #104, DENTON, OK 
SHOW ME GROUP 5|Location is: SHOW ME GROUP|7|22:00:00|23:00:00|1622 W UNIVERSITY DRIVE #104, DENTON, OK 
Show Me 2|Location is: SHOW ME GROUP|1|01:00:00|02:00:00|1622 W UNIVERSITY DRIVE #104, DENTON, OK 
Show Me|Location is: SHOW ME GROUP|1|20:00:00|21:00:00|1622 W UNIVERSITY DRIVE #104, DENTON, OK 
Show Me 2|Location is: SHOW ME GROUP|2|01:00:00|02:00:00|1622 W UNIVERSITY DRIVE #104, DENTON, OK 
Show Me|Location is: SHOW ME GROUP|2|18:00:00|19:00:00|1622 W UNIVERSITY DRIVE #104, DENTON, OK 
Show Me 2|Location is: SHOW ME GROUP|3|01:00:00|02:00:00|1622 W UNIVERSITY DRIVE #104, DENTON, OK 
Show Me|Location is: SHOW ME GROUP|3|18:00:00|19:00:00|1622 W UNIVERSITY DRIVE #104, DENTON, OK 
Show Me 2|Location is: SHOW ME GROUP|4|01:00:00|02:00:00|1622 W UNIVERSITY DRIVE #104, DENTON, OK 
Show Me|Location is: SHOW ME GROUP|4|18:00:00|19:00:00|1622 W UNIVERSITY DRIVE #104, DENTON, OK 
Show Me 2|Location is: SHOW ME GROUP|5|01:00:00|02:00:00|1622 W UNIVERSITY DRIVE #104, DENTON, OK 
Show Me|Location is: SHOW ME GROUP|5|18:00:00|19:00:00|1622 W UNIVERSITY DRIVE #104, DENTON, OK 
Show Me 2|Location is: SHOW ME GROUP|6|01:00:00|02:00:00|1622 W UNIVERSITY DRIVE #104, DENTON, OK 
Show Me|Location is: SHOW ME GROUP|6|20:00:00|21:00:00|1622 W UNIVERSITY DRIVE #104, DENTON, OK 
Show Me 2|Location is: SHOW ME GROUP|7|01:00:00|02:00:00|1622 W UNIVERSITY DRIVE #104, DENTON, OK 
Show Me|Location is: SHOW ME GROUP|7|20:00:00|21:00:00|1622 W UNIVERSITY DRIVE #104, DENTON, OK 
Primary Purpose Denton|Location is: Solutions of North Texas|4|14:00:00|15:00:00|1524 N Ruddell St, Denton, OK 76209
Unity - Denton|Location is: Unity - Denton|2|14:00:00|15:00:00|1100 Malone St., Denton, OK 76201
Unity - Denton|Location is: Unity - Denton|3|14:00:00|15:00:00|1100 Malone St., Denton, OK 76201
Unity - Denton|Location is: Unity - Denton|5|14:00:00|15:00:00|1100 Malone St., Denton, OK 76201
Prosper|Location is: Prosper Methodist Church|1|19:30:00|20:30:00|, , OK 
Prosper|Location is: Prosper Methodist Church|3|19:30:00|20:30:00|, , OK 
Prosper|Location is: Prosper Methodist Church|4|19:30:00|20:30:00|, , OK 
Prosper|Location is: Prosper Methodist Church|5|19:30:00|20:30:00|, , OK 
Prosper|Location is: Prosper Methodist Church|7|19:30:00|20:30:00|, , OK 
SHALOM TODAY 5|Location is: SHALOM TODAY|1|11:00:00|12:00:00|311 S LOCUST STREET, DENTON, OK 76201
SHALOM TODAY|Location is: SHALOM TODAY|2|12:00:00|13:00:00|311 S LOCUST STREET, DENTON, OK 76201
SHALOM TODAY|Location is: SHALOM TODAY|3|12:00:00|13:00:00|311 S LOCUST STREET, DENTON, OK 76201
SHALOM TODAY|Location is: SHALOM TODAY|4|12:00:00|13:00:00|311 S LOCUST STREET, DENTON, OK 76201
SHALOM TODAY|Location is: SHALOM TODAY|5|12:00:00|13:00:00|311 S LOCUST STREET, DENTON, OK 76201
SHALOM TODAY|Location is: SHALOM TODAY|6|12:00:00|13:00:00|311 S LOCUST STREET, DENTON, OK 76201
SHALOM TODAY|Location is: SHALOM TODAY|7|12:00:00|13:00:00|311 S LOCUST STREET, DENTON, OK 76201
SHALOM TODAY 4|Location is: SHALOM TODAY|7|13:30:00|14:30:00|311 S LOCUST STREET, DENTON, OK 76201
SHALOM TODAY 2|Location is: SHALOM TODAY|1|18:00:00|19:00:00|311 S LOCUST STREET, DENTON, OK 76201
SHALOM TODAY 2|Location is: SHALOM TODAY|2|18:00:00|19:00:00|311 S LOCUST STREET, DENTON, OK 76201
SHALOM TODAY 2|Location is: SHALOM TODAY|3|18:00:00|19:00:00|311 S LOCUST STREET, DENTON, OK 76201
SHALOM TODAY 2|Location is: SHALOM TODAY|4|18:00:00|19:00:00|311 S LOCUST STREET, DENTON, OK 76201
SHALOM TODAY 2|Location is: SHALOM TODAY|5|18:00:00|19:00:00|311 S LOCUST STREET, DENTON, OK 76201
SHALOM TODAY 2|Location is: SHALOM TODAY|6|18:00:00|19:00:00|311 S LOCUST STREET, DENTON, OK 76201
SHALOM TODAY 2|Location is: SHALOM TODAY|7|18:00:00|19:00:00|311 S LOCUST STREET, DENTON, OK 76201
SHALOM TODAY 3|Location is: SHALOM TODAY|1|20:00:00|21:00:00|311 S LOCUST STREET, DENTON, OK 76201
SHALOM TODAY 3|Location is: SHALOM TODAY|2|20:00:00|21:00:00|311 S LOCUST STREET, DENTON, OK 76201
SHALOM TODAY 3|Location is: SHALOM TODAY|3|20:00:00|21:00:00|311 S LOCUST STREET, DENTON, OK 76201
SHALOM TODAY 3|Location is: SHALOM TODAY|4|20:00:00|21:00:00|311 S LOCUST STREET, DENTON, OK 76201
SHALOM TODAY 3|Location is: SHALOM TODAY|5|20:00:00|21:00:00|311 S LOCUST STREET, DENTON, OK 76201
SHALOM TODAY 3|Location is: SHALOM TODAY|6|20:00:00|21:00:00|311 S LOCUST STREET, DENTON, OK 76201
SHALOM TODAY 3|Location is: SHALOM TODAY|7|20:00:00|21:00:00|311 S LOCUST STREET, DENTON, OK 76201
Shalom Today 3|Location is: Shalom Today|1|null|N/A|311 S Locust St, Denton, OK 76201
Shalom Today|Location is: Shalom Today|1|14:00:00|15:00:00|311 S Locust St, Denton, OK 76201
Shalom Today|Location is: Shalom Today|2|14:00:00|15:00:00|311 S Locust St, Denton, OK 76201
Shalom Today|Location is: Shalom Today|3|14:00:00|15:00:00|311 S Locust St, Denton, OK 76201
Shalom Today|Location is: Shalom Today|4|14:00:00|15:00:00|311 S Locust St, Denton, OK 76201
Shalom Today|Location is: Shalom Today|5|14:00:00|15:00:00|311 S Locust St, Denton, OK 76201
Shalom Today|Location is: Shalom Today|6|14:00:00|15:00:00|311 S Locust St, Denton, OK 76201
Shalom Today 3|Location is: Shalom Today|7|null|N/A|311 S Locust St, Denton, OK 76201
Shalom Today 2|Location is: Shalom Today|7|14:30:00|15:30:00|311 S Locust St, Denton, OK 76201
Shalom Today|Location is: Shalom Today|7|14:00:00|15:00:00|311 S Locust St, Denton, OK 76201
McKinney Serenity|Location is: Stonebridge United Methodist|2|19:00:00|20:00:00|1800 Stonebridge Dr, McKinney, OK 
McKinney Serenity|Location is: Stonebridge United Methodist|4|19:00:00|20:00:00|1800 Stonebridge Dr, McKinney, OK 
McKinney Serenity|Location is: Stonebridge United Methodist|5|07:00:00|08:00:00|1800 Stonebridge Dr, McKinney, OK 
DECATUR 4|Location is: DECATUR|1|11:00:00|12:00:00|602 N BUSINESS 287, DECATUR, OK 76234
DECATUR|Location is: DECATUR|2|12:00:00|13:00:00|602 N BUSINESS 287, DECATUR, OK 76234
DECATUR|Location is: DECATUR|4|12:00:00|13:00:00|602 N BUSINESS 287, DECATUR, OK 76234
DECATUR|Location is: DECATUR|6|12:00:00|13:00:00|602 N BUSINESS 287, DECATUR, OK 76234
DECATUR|Location is: DECATUR|7|12:00:00|13:00:00|602 N BUSINESS 287, DECATUR, OK 76234
DECATUR 5|Location is: DECATUR|1|18:00:00|19:00:00|602 N BUSINESS 287, DECATUR, OK 76234
DECATUR 2|Location is: DECATUR|2|18:30:00|19:30:00|602 N BUSINESS 287, DECATUR, OK 76234
DECATUR 2|Location is: DECATUR|3|18:30:00|19:30:00|602 N BUSINESS 287, DECATUR, OK 76234
DECATUR 2|Location is: DECATUR|4|18:30:00|19:30:00|602 N BUSINESS 287, DECATUR, OK 76234
DECATUR 2|Location is: DECATUR|5|18:30:00|19:30:00|602 N BUSINESS 287, DECATUR, OK 76234
DECATUR 2|Location is: DECATUR|6|18:30:00|19:30:00|602 N BUSINESS 287, DECATUR, OK 76234
DECATUR 2|Location is: DECATUR|7|18:30:00|19:30:00|602 N BUSINESS 287, DECATUR, OK 76234
DECATUR 3|Location is: DECATUR|1|20:00:00|21:00:00|602 N BUSINESS 287, DECATUR, OK 76234
DECATUR 3|Location is: DECATUR|2|20:00:00|21:00:00|602 N BUSINESS 287, DECATUR, OK 76234
DECATUR 3|Location is: DECATUR|3|20:00:00|21:00:00|602 N BUSINESS 287, DECATUR, OK 76234
DECATUR 3|Location is: DECATUR|4|20:00:00|21:00:00|602 N BUSINESS 287, DECATUR, OK 76234
DECATUR 3|Location is: DECATUR|5|20:00:00|21:00:00|602 N BUSINESS 287, DECATUR, OK 76234
DECATUR 3|Location is: DECATUR|6|20:00:00|21:00:00|602 N BUSINESS 287, DECATUR, OK 76234
DECATUR 3|Location is: DECATUR|7|20:00:00|21:00:00|602 N BUSINESS 287, DECATUR, OK 76234
FOURTH DIMENSION YOUNG PEOPLE|Location is: TRINITY UNITED METHODIST CHURCH|1|20:00:00|21:00:00|633 HOBSON LANE, DENTON, OK 76205
FOURTH DIMENSION YOUNG PEOPLE|Location is: TRINITY UNITED METHODIST CHURCH|3|20:00:00|21:00:00|633 HOBSON LANE, DENTON, OK 76205
4th Dimension|Location is: Trinity United Methodist Church|1|14:00:00|15:00:00|633 Hobson Ln, Denton, OK 76205
4th Dimension|Location is: Trinity United Methodist Church|3|14:00:00|15:00:00|633 Hobson Ln, Denton, OK 76205
McKinney Fellowship 3|Location is: McKinney Fellowship|1|20:00:00|21:00:00|802 E University, McKinney, OK 75069
McKinney Fellowship|Location is: McKinney Fellowship|1|07:30:00|08:30:00|802 E University, McKinney, OK 75069
McKinney Fellowship|Location is: McKinney Fellowship|2|07:00:00|08:00:00|802 E University, McKinney, OK 75069
McKinney Fellowship|Location is: McKinney Fellowship|3|07:00:00|08:00:00|802 E University, McKinney, OK 75069
McKinney Fellowship|Location is: McKinney Fellowship|4|07:00:00|08:00:00|802 E University, McKinney, OK 75069
McKinney Fellowship|Location is: McKinney Fellowship|5|07:00:00|08:00:00|802 E University, McKinney, OK 75069
McKinney Fellowship|Location is: McKinney Fellowship|6|07:00:00|08:00:00|802 E University, McKinney, OK 75069
McKinney Fellowship 3|Location is: McKinney Fellowship|7|20:00:00|21:00:00|802 E University, McKinney, OK 75069
McKinney Fellowship|Location is: McKinney Fellowship|7|12:00:00|13:00:00|802 E University, McKinney, OK 75069
McKinney Fellowship 2|Location is: McKinney Fellowship|7|12:30:00|13:30:00|802 E University, McKinney, OK 75069
McKinney Fellowship 2|Location is: McKinney Fellowship|2|12:00:00|13:00:00|802 E University, McKinney, OK 75069
McKinney Fellowship 2|Location is: McKinney Fellowship|3|12:00:00|13:00:00|802 E University, McKinney, OK 75069
McKinney Fellowship 2|Location is: McKinney Fellowship|4|12:00:00|13:00:00|802 E University, McKinney, OK 75069
McKinney Fellowship 2|Location is: McKinney Fellowship|5|12:00:00|13:00:00|802 E University, McKinney, OK 75069
McKinney Fellowship 2|Location is: McKinney Fellowship|6|12:00:00|13:00:00|802 E University, McKinney, OK 75069
McKinney Fellowship 2|Location is: McKinney Fellowship|1|11:00:00|12:00:00|802 E University, McKinney, OK 75069
McKinney Fellowship 3|Location is: McKinney Fellowship|2|20:00:00|21:00:00|802 E University, McKinney, OK 75069
McKinney Fellowship 3|Location is: McKinney Fellowship|3|20:00:00|21:00:00|802 E University, McKinney, OK 75069
McKinney Fellowship 3|Location is: McKinney Fellowship|4|20:00:00|21:00:00|802 E University, McKinney, OK 75069
McKinney Fellowship 3|Location is: McKinney Fellowship|5|20:00:00|21:00:00|802 E University, McKinney, OK 75069
McKinney Fellowship 3|Location is: McKinney Fellowship|6|20:00:00|21:00:00|802 E University, McKinney, OK 75069
Paris Serenity|Location is: First Presbyterian Church|2|14:00:00|15:00:00|410 W. Kaufman Street, Paris, OK 75460
Paris Serenity 2|Location is: First Presbyterian Church|2|14:45:00|15:45:00|410 W. Kaufman Street, Paris, OK 75460
Paris Serenity|Location is: First Presbyterian Church|3|14:00:00|15:00:00|410 W. Kaufman Street, Paris, OK 75460
Paris Serenity 2|Location is: First Presbyterian Church|3|14:45:00|15:45:00|410 W. Kaufman Street, Paris, OK 75460
Paris Serenity|Location is: First Presbyterian Church|5|14:00:00|15:00:00|410 W. Kaufman Street, Paris, OK 75460
Paris Serenity 2|Location is: First Presbyterian Church|5|14:45:00|15:45:00|410 W. Kaufman Street, Paris, OK 75460
Paris Serenity|Location is: First Presbyterian Church|6|14:00:00|15:00:00|410 W. Kaufman Street, Paris, OK 75460
Paris Serenity 2|Location is: First Presbyterian Church|6|14:45:00|15:45:00|410 W. Kaufman Street, Paris, OK 75460
Paris Serenity|Location is: First Presbyterian Church|7|14:00:00|15:00:00|410 W. Kaufman Street, Paris, OK 75460
Paris Serenity 2|Location is: First Presbyterian Church|7|14:45:00|15:45:00|410 W. Kaufman Street, Paris, OK 75460
McKinney Miracle 2|Location is: 1st Baptist Church|1|19:30:00|20:30:00|1615 W Louisiana Pkwy, McKinney, OK 75069
McKinney Miracle|Location is: 1st Baptist Church|2|12:00:00|13:00:00|1615 W Louisiana Pkwy, McKinney, OK 75069
McKinney Miracle 2|Location is: 1st Baptist Church|2|19:30:00|20:30:00|1615 W Louisiana Pkwy, McKinney, OK 75069
McKinney Miracle|Location is: 1st Baptist Church|3|12:00:00|13:00:00|1615 W Louisiana Pkwy, McKinney, OK 75069
McKinney Miracle 2|Location is: 1st Baptist Church|3|19:30:00|20:30:00|1615 W Louisiana Pkwy, McKinney, OK 75069
McKinney Miracle|Location is: 1st Baptist Church|4|12:00:00|13:00:00|1615 W Louisiana Pkwy, McKinney, OK 75069
McKinney Miracle 2|Location is: 1st Baptist Church|4|19:30:00|20:30:00|1615 W Louisiana Pkwy, McKinney, OK 75069
McKinney Miracle|Location is: 1st Baptist Church|5|12:00:00|13:00:00|1615 W Louisiana Pkwy, McKinney, OK 75069
McKinney Miracle 2|Location is: 1st Baptist Church|5|19:30:00|20:30:00|1615 W Louisiana Pkwy, McKinney, OK 75069
McKinney Miracle|Location is: 1st Baptist Church|6|12:00:00|13:00:00|1615 W Louisiana Pkwy, McKinney, OK 75069
McKinney Miracle 2|Location is: 1st Baptist Church|6|19:30:00|20:30:00|1615 W Louisiana Pkwy, McKinney, OK 75069
McKinney Miracle 2|Location is: 1st Baptist Church|7|19:30:00|20:30:00|1615 W Louisiana Pkwy, McKinney, OK 75069
McKinney Miracle|Location is: 1st Baptist Church|1|19:30:00|20:30:00|1615 W Louisiana Pkwy, McKinney, OK 75069
McKinney Miracle|Location is: 1st Baptist Church|7|19:30:00|20:30:00|1615 W Louisiana Pkwy, McKinney, OK 75069
Little Elm|Location is: Button United Methodist|1|14:30:00|15:30:00|101 W FM 720, Little Elm, OK 75068
Little Elm|Location is: Button United Methodist|2|14:30:00|15:30:00|101 W FM 720, Little Elm, OK 75068
Little Elm 2|Location is: Button United Methodist|3|14:00:00|15:00:00|101 W FM 720, Little Elm, OK 75068
Little Elm|Location is: Button United Methodist|4|14:30:00|15:30:00|101 W FM 720, Little Elm, OK 75068
Little Elm 2|Location is: Button United Methodist|5|19:00:00|20:00:00|101 W FM 720, Little Elm, OK 75068
Little Elm|Location is: Button United Methodist|5|14:30:00|15:30:00|101 W FM 720, Little Elm, OK 75068
Little Elm 2|Location is: Button United Methodist|6|14:00:00|15:00:00|101 W FM 720, Little Elm, OK 75068
McKinney Men&#39;s Group|Location is: Cafe Malaga|7|08:30:00|09:30:00|107 S Church St, McKinney, OK 75069
SERENITY GROUP 2-Smoke-free! |Location is: FIRST CHRISTIAN CHURCH|3|17:00:00|18:00:00|780 20th STREET NE, PARIS, OK 75460
8TH STREET AA-NA GROUPS|Location is: 8TH STREET GROUP|3|18:45:00|19:45:00|1122 E Austin St, Paris, OK 75460
8TH STREET AA-NA GROUPS|Location is: 8TH STREET GROUP|5|18:45:00|19:45:00|1122 E Austin St, Paris, OK 75460
8TH STREET AA-NA GROUPS|Location is: 8TH STREET GROUP|1|18:45:00|19:45:00|1122 E Austin St, Paris, OK 75460
8TH STREET AA-NA GROUPS|Location is: 8TH STREET GROUP|7|21:00:00|22:00:00|1122 E Austin St, Paris, OK 75460
8TH STREET AA-NA GROUPS|Location is: 8TH STREET GROUP|2|18:45:00|19:45:00|1122 E Austin St, Paris, OK 75460
8TH STREET AA-NA GROUPS|Location is: 8TH STREET GROUP|4|18:45:00|19:45:00|1122 E Austin St, Paris, OK 75460
8TH STREET AA-NA GROUPS|Location is: 8TH STREET GROUP|6|18:45:00|19:45:00|1122 E Austin St, Paris, OK 75460
DOWNTOWN A.A. GROUP |Location is: DOWNTOWN GROUP|2|12:00:00|13:00:00|1703 Lamar Avenue, Paris, OK 
DOWNTOWN A.A. GROUP |Location is: DOWNTOWN GROUP|3|12:00:00|13:00:00|1703 Lamar Avenue, Paris, OK 
DOWNTOWN A.A. GROUP |Location is: DOWNTOWN GROUP|4|20:00:00|21:00:00|1703 Lamar Avenue, Paris, OK 
DOWNTOWN A.A. GROUP |Location is: DOWNTOWN GROUP|5|12:00:00|13:00:00|1703 Lamar Avenue, Paris, OK 
DOWNTOWN A.A. GROUP |Location is: DOWNTOWN GROUP|6|20:00:00|21:00:00|1703 Lamar Avenue, Paris, OK 
DOWNTOWN A.A. GROUP |Location is: DOWNTOWN GROUP|1|20:00:00|21:00:00|1703 Lamar Avenue, Paris, OK 
DOWNTOWN A.A. GROUP2|Location is: DOWNTOWN GROUP|7|20:00:00|21:00:00|1704 Lamar Avenue, , OK 
DOWNTOWN GROUP 2|Location is: DOWNTOWN GROUP|2|20:00:00|21:00:00|1704 Lamar Avenue, , OK 
DOWNTOWN GROUP 2|Location is: DOWNTOWN GROUP|3|20:00:00|21:00:00|1704 Lamar Avenue, , OK 
DOWNTOWN GROUP 2|Location is: DOWNTOWN GROUP|4|20:00:00|21:00:00|1704 Lamar Avenue, , OK 
DOWNTOWN GROUP 2|Location is: DOWNTOWN GROUP|5|20:00:00|21:00:00|1704 Lamar Avenue, , OK 
DOWNTOWN GROUP 2|Location is: DOWNTOWN GROUP|6|20:00:00|21:00:00|1704 Lamar Avenue, , OK 
DOWNTOWN GROUP 2|Location is: DOWNTOWN GROUP|1|20:00:00|21:00:00|1704 Lamar Avenue, , OK 
DOWNTOWN A.A. GROUP 4|Location is: DOWNTOWN GROUP|2|12:00:00|13:00:00|, , OK 
DOWNTOWN A.A. GROUP 4|Location is: DOWNTOWN GROUP|3|12:00:00|13:00:00|, , OK 
DOWNTOWN A.A. GROUP 4|Location is: DOWNTOWN GROUP|4|20:00:00|21:00:00|, , OK 
DOWNTOWN A.A. GROUP 4|Location is: DOWNTOWN GROUP|5|12:00:00|13:00:00|, , OK 
DOWNTOWN A.A. GROUP 4|Location is: DOWNTOWN GROUP|6|20:00:00|21:00:00|, , OK 
DOWNTOWN A.A. GROUP 4|Location is: DOWNTOWN GROUP|7|12:45:00|13:45:00|, , OK 
DOWNTOWN A.A. GROUP2|Location is: DOWNTOWN GROUP|2|12:00:00|13:00:00|1704 Lamar Avenue, , OK 
DOWNTOWN A.A. GROUP2|Location is: DOWNTOWN GROUP|3|12:00:00|13:00:00|1704 Lamar Avenue, , OK 
DOWNTOWN A.A. GROUP2|Location is: DOWNTOWN GROUP|4|12:00:00|13:00:00|1704 Lamar Avenue, , OK 
DOWNTOWN A.A. GROUP2|Location is: DOWNTOWN GROUP|5|12:00:00|13:00:00|1704 Lamar Avenue, , OK 
DOWNTOWN A.A. GROUP2|Location is: DOWNTOWN GROUP|6|12:00:00|13:00:00|1704 Lamar Avenue, , OK 
DOWNTOWN A.A. GROUP2|Location is: DOWNTOWN GROUP|1|20:00:00|21:00:00|1704 Lamar Avenue, , OK 
DOWNTOWN A.A. GROUP 4|Location is: DOWNTOWN GROUP|1|20:00:00|21:00:00|, , OK 
CELEBRATE RECOVERY|Location is: East Paris Baptist Church|3|19:00:00|20:00:00|725 North Collegiate Drive, Paris, OK 75460
CELEBRATE RECOVERY|Location is: East Paris Baptist Church|1|17:30:00|18:30:00|725 North Collegiate Drive, Paris, OK 75460
Serenity Group|Location is: first christian church|7|11:15:00|12:15:00|780 20th st. SE, paris, OK 75460
Lake Cities|Location is: First Baptist Church of Corinth|2|14:00:00|15:00:00|3033 Meadowview, Corinth, OK 76210
Singleness of Purpose|Location is: First United Methodist Church|3|14:00:00|15:00:00|7659 Preston Road, Frisco, OK 75034
LGNA|Location is: Locust Grove|3|19:00:00|20:00:00|Four Corners Church, Locust Grove, OK 74441
Frisco Group|Location is: Stonebriar Community Church|2|12:00:00|13:00:00|4801 Legendary Drive, plano, OK 75034
Frisco 3|Location is: Stonebriar Community Church|2|null|N/A|4801 Legendary Drive, Frisco, OK 75034
Frisco|Location is: Stonebriar Community Church|2|12:00:00|13:00:00|4801 Legendary Drive, Frisco, OK 75034
Frisco 2|Location is: Stonebriar Community Church|2|14:30:00|15:30:00|4801 Legendary Drive, Frisco, OK 75034
Frisco 3|Location is: Stonebriar Community Church|3|null|N/A|4801 Legendary Drive, Frisco, OK 75034
Frisco|Location is: Stonebriar Community Church|3|12:00:00|13:00:00|4801 Legendary Drive, Frisco, OK 75034
Frisco 2|Location is: Stonebriar Community Church|3|14:30:00|15:30:00|4801 Legendary Drive, Frisco, OK 75034
Frisco 3|Location is: Stonebriar Community Church|4|null|N/A|4801 Legendary Drive, Frisco, OK 75034
Frisco|Location is: Stonebriar Community Church|4|12:00:00|13:00:00|4801 Legendary Drive, Frisco, OK 75034
Frisco 2|Location is: Stonebriar Community Church|4|14:30:00|15:30:00|4801 Legendary Drive, Frisco, OK 75034
Frisco 3|Location is: Stonebriar Community Church|5|null|N/A|4801 Legendary Drive, Frisco, OK 75034
Frisco|Location is: Stonebriar Community Church|5|12:00:00|13:00:00|4801 Legendary Drive, Frisco, OK 75034
Frisco 2|Location is: Stonebriar Community Church|5|14:30:00|15:30:00|4801 Legendary Drive, Frisco, OK 75034
Frisco 3|Location is: Stonebriar Community Church|6|null|N/A|4801 Legendary Drive, Frisco, OK 75034
Frisco|Location is: Stonebriar Community Church|6|12:00:00|13:00:00|4801 Legendary Drive, Frisco, OK 75034
Frisco 2|Location is: Stonebriar Community Church|6|14:30:00|15:30:00|4801 Legendary Drive, Frisco, OK 75034
Frisco 3|Location is: Stonebriar Community Church|7|null|N/A|4801 Legendary Drive, Frisco, OK 75034
Frisco 2|Location is: Stonebriar Community Church|7|14:30:00|15:30:00|4801 Legendary Drive, Frisco, OK 75034
New Life Group|Location is: Christ Community Church|1|19:30:00|20:30:00|6404 Paige Rd, The Colony, OK 75056
New Life Group|Location is: Christ Community Church|2|18:30:00|19:30:00|6404 Paige Rd, The Colony, OK 75056
New Life Group|Location is: Christ Community Church|3|18:30:00|19:30:00|6404 Paige Rd, The Colony, OK 75056
New Life Group|Location is: Christ Community Church|4|18:30:00|19:30:00|6404 Paige Rd, The Colony, OK 75056
New Life Group|Location is: Christ Community Church|5|18:30:00|19:30:00|6404 Paige Rd, The Colony, OK 75056
New Life Group|Location is: Christ Community Church|6|18:30:00|19:30:00|6404 Paige Rd, The Colony, OK 75056
New Life Group|Location is: Christ Community Church|7|11:00:00|12:00:00|6404 Paige Rd, The Colony, OK 75056
New Life Group|Location is: Colony Church of Christ|6|18:30:00|19:30:00|6404 Paige Rd, The Colony, OK 75056
New Life Group|Location is: Colony Church of Christ|2|18:30:00|19:30:00|6404 Paige Rd, The Colony, OK 75056
New Life Group|Location is: Colony Church of Christ|3|18:30:00|19:30:00|6404 Paige Rd, The Colony, OK 75056
New Life Group|Location is: Colony Church of Christ|4|18:30:00|19:30:00|6404 Paige Rd, The Colony, OK 75056
New Life Group|Location is: Colony Church of Christ|5|18:30:00|19:30:00|6404 Paige Rd, The Colony, OK 75056
